STUDENT_ID,CLASSIFICATION,PRIMARY_COLLEGE,SECONDARY_COLLEGE,HC_OR_COE,USAGE_OVER_LAST_90_DAYS
934426325,Senior,College of Science,College of Liberal Arts,HC,0
934426346,Senior,College of Engineering,N/A,COE,2
934426368,Senior,College of Science,N/A,HC,0
934426396,Senior,College of Engineering,N/A,Both,0
934426423,Senior,College of Engineering,N/A,COE,0
934426426,Junior,College of Engineering,N/A,COE,1
934426435,Senior,College of Engineering,N/A,COE,0
934426551,Senior,College of Engineering,N/A,COE,0
934426578,Senior,College of Engineering,N/A,COE,5
934426640,Senior,College of Engineering,N/A,Both,0
934426670,Sophomore,College of Agricultural Sciences,N/A,HC,0
934426743,Senior,College of Engineering,N/A,COE,4
934426805,Junior,College of Engineering,N/A,Both,1
934426807,Senior,College of Science,N/A,HC,0
934426908,Junior,College of Forestry,College of Liberal Arts,HC,10
934426943,Senior,College of Business,College of Agricultural Sciences,HC,0
934427078,Sophomore,College of Engineering,N/A,COE,0
934427098,Senior,College of Engineering,N/A,COE,1
934427192,Senior,College of Engineering,N/A,COE,0
934427279,Junior,College of Engineering,N/A,COE,6
934427316,Sophomore,College of Engineering,N/A,COE,0
934427335,Senior,College of Engineering,N/A,Both,0
934427394,Senior,College of Engineering,N/A,COE,0
934427488,Senior,College of Engineering,N/A,Both,1
934427660,Senior,College of Engineering,N/A,Both,0
934427661,Junior,College of Engineering,N/A,COE,1
934427662,Sophomore,College of Liberal Arts,N/A,HC,0
934427665,Senior,College of Public Health and Human Sciences,College of Liberal Arts,HC,0
934427672,Senior,College of Engineering,N/A,COE,6
934427717,Senior,College of Engineering,N/A,COE,0
934427756,Sophomore,College of Engineering,N/A,COE,0
934427796,Senior,College of Science,College of Liberal Arts,HC,0
934427900,Sophomore,College of Engineering,N/A,COE,6
934427929,Junior,College of Engineering,N/A,COE,6
934427932,Senior,College of Engineering,N/A,COE,0
934428045,Junior,College of Engineering,N/A,COE,3
934428061,Senior,College of Liberal Arts,N/A,HC,0
934428092,Senior,College of Public Health and Human Sciences,N/A,HC,0
934428158,Sophomore,College of Engineering,N/A,COE,3
934428162,Junior,College of Engineering,N/A,COE,0
934428225,Senior,College of Engineering,N/A,COE,0
934428287,Senior,College of Engineering,N/A,COE,4
934428304,Sophomore,College of Science,N/A,HC,0
934428381,Senior,College of Liberal Arts,N/A,HC,0
934428430,Sophomore,College of Engineering,N/A,COE,0
934428478,Sophomore,College of Engineering,N/A,COE,2
934428499,Junior,College of Science,N/A,HC,0
934428507,Senior,College of Engineering,N/A,Both,0
934428598,Senior,College of Engineering,N/A,Both,0
934428605,Senior,College of Engineering,N/A,Both,0
934428626,Senior,College of Engineering,N/A,Both,0
934428664,Junior,College of Engineering,N/A,COE,0
934428774,Senior,College of Science,N/A,HC,0
934428799,Sophomore,College of Liberal Arts,N/A,HC,0
934428850,Senior,College of Engineering,N/A,COE,1
934428863,Sophomore,"College of Earth, Ocean, and Atmospheric Sciences",N/A,HC,0
934428880,Senior,College of Engineering,N/A,Both,0
934428895,Junior,College of Education,N/A,HC,0
934428912,Senior,College of Science,N/A,HC,0
934428926,Junior,College of Engineering,N/A,Both,0
934428944,Senior,College of Engineering,College of Agricultural Sciences,COE,0
934428973,Junior,College of Engineering,N/A,COE,7
934428977,Senior,College of Engineering,N/A,COE,2
934429004,Senior,College of Science,College of Liberal Arts,HC,0
934429073,Junior,College of Agricultural Sciences,N/A,HC,0
934429121,Senior,College of Engineering,N/A,COE,1
934429125,Senior,College of Engineering,N/A,COE,0
934429128,Senior,College of Engineering,N/A,COE,0
934429133,Sophomore,College of Engineering,N/A,COE,0
934429239,Senior,College of Public Health and Human Sciences,College of Health,HC,0
934429343,Junior,College of Liberal Arts,N/A,HC,2
934429350,Senior,College of Agricultural Sciences,College of Liberal Arts,HC,0
934429359,Senior,College of Liberal Arts,N/A,HC,0
934429406,Freshman,College of Science,N/A,HC,0
934429478,Junior,College of Engineering,N/A,Both,1
934429493,Junior,College of Engineering,N/A,COE,5
934429495,Junior,College of Engineering,N/A,Both,0
934429517,Senior,College of Science,College of Engineering,Both,1
934429532,Senior,College of Engineering,N/A,COE,0
934429554,Junior,College of Science,N/A,HC,0
934429579,Senior,College of Engineering,N/A,Both,3
934429621,Sophomore,College of Engineering,N/A,Both,2
934429632,Senior,"College of Earth, Ocean, and Atmospheric Sciences",N/A,HC,0
934429850,Freshman,College of Liberal Arts,N/A,HC,1
934429936,Senior,College of Engineering,N/A,COE,0
934430086,Senior,College of Engineering,N/A,Both,6
934430258,Sophomore,College of Engineering,N/A,COE,0
934430552,Senior,College of Engineering,N/A,COE,1
934430577,Senior,College of Science,N/A,HC,0
934430605,Senior,College of Engineering,College of Liberal Arts,COE,0
934430616,Senior,College of Engineering,N/A,Both,1
934430634,Senior,College of Engineering,N/A,COE,0
934430643,Junior,College of Engineering,N/A,COE,0
934430676,Senior,College of Engineering,N/A,COE,0
934430728,Senior,College of Engineering,College of Science,Both,0
934430756,Senior,College of Engineering,N/A,COE,2
934430831,Senior,College of Engineering,N/A,COE,1
934430851,Sophomore,College of Science,N/A,HC,0
934430890,Junior,College of Engineering,N/A,COE,0
934430907,Graduate,College of Engineering,N/A,COE,0
934430950,Junior,College of Engineering,N/A,Both,0
934430969,Sophomore,College of Engineering,N/A,COE,0
934431027,Senior,College of Engineering,N/A,COE,1
934431037,Senior,College of Liberal Arts,N/A,HC,0
934431040,Senior,College of Engineering,N/A,COE,2
934431048,Senior,College of Engineering,N/A,COE,2
934431063,Senior,College of Science,N/A,HC,0
934431090,Freshman,College of Engineering,N/A,COE,5
934431192,Senior,College of Engineering,N/A,COE,3
934431204,Senior,College of Science,N/A,HC,0
934431219,Senior,College of Science,N/A,HC,0
934431256,Sophomore,College of Science,N/A,HC,0
934431303,Senior,College of Engineering,N/A,COE,0
934431318,Senior,College of Engineering,N/A,COE,5
934431326,Sophomore,University Exploratory Study,N/A,HC,0
934431428,Senior,College of Science,College of Liberal Arts,HC,0
934431432,Senior,College of Engineering,N/A,COE,0
934431476,Senior,College of Engineering,N/A,COE,0
934431494,Junior,College of Science,N/A,HC,1
934431529,Senior,College of Engineering,N/A,Both,0
934431538,Senior,College of Engineering,N/A,COE,3
934431625,Senior,College of Science,N/A,HC,0
934431629,Junior,College of Engineering,N/A,COE,1
934431700,Sophomore,College of Liberal Arts,N/A,HC,0
934431703,Senior,College of Engineering,N/A,COE,0
934431758,Sophomore,College of Engineering,N/A,COE,1
934431816,Junior,College of Engineering,N/A,COE,3
934431847,Junior,College of Engineering,N/A,COE,0
934431891,Senior,College of Engineering,N/A,Both,0
934431931,Sophomore,College of Forestry,N/A,HC,0
934431975,Senior,College of Engineering,N/A,COE,0
934432008,Sophomore,College of Liberal Arts,N/A,HC,0
934432011,Senior,College of Science,N/A,HC,0
934432043,Senior,College of Engineering,N/A,COE,0
934432049,Sophomore,College of Engineering,N/A,COE,0
934432125,Junior,College of Science,N/A,HC,0
934432196,Senior,College of Liberal Arts,N/A,HC,0
934432415,Freshman,College of Science,N/A,HC,0
934432429,Junior,College of Engineering,N/A,COE,6
934432620,Senior,College of Engineering,N/A,COE,0
934432647,Junior,College of Business,N/A,HC,0
934432679,Senior,College of Engineering,College of Science,Both,0
934432941,Sophomore,College of Liberal Arts,N/A,HC,0
934432960,Sophomore,College of Engineering,N/A,COE,0
934433073,Junior,College of Agricultural Sciences,N/A,HC,0
934433082,Senior,College of Public Health and Human Sciences,N/A,HC,0
934433099,Senior,College of Engineering,N/A,COE,3
934433209,Senior,College of Engineering,N/A,COE,0
934433224,Senior,College of Engineering,N/A,COE,0
934433253,Senior,College of Agricultural Sciences,N/A,HC,0
934433260,Junior,College of Engineering,N/A,Both,0
934433348,Senior,College of Engineering,N/A,Both,0
934433354,Junior,College of Engineering,N/A,COE,2
934433359,Senior,College of Engineering,N/A,COE,2
934433429,Senior,College of Engineering,N/A,COE,1
934433453,Senior,College of Engineering,N/A,COE,2
934433482,Senior,College of Engineering,N/A,Both,0
934433489,Senior,College of Engineering,N/A,Both,0
934433497,Junior,College of Agricultural Sciences,N/A,HC,0
934433531,Senior,College of Engineering,N/A,Both,0
934433624,Junior,College of Science,N/A,HC,0
934433638,Junior,College of Engineering,N/A,COE,1
934433695,Junior,College of Engineering,N/A,COE,0
934433781,Sophomore,College of Engineering,N/A,COE,5
934433787,Senior,College of Engineering,N/A,Both,0
934433904,Freshman,College of Science,N/A,HC,0
934434040,Senior,College of Science,N/A,HC,0
934434045,Sophomore,College of Engineering,N/A,Both,0
934434064,Junior,College of Engineering,N/A,COE,0
934434071,Junior,College of Engineering,N/A,COE,2
934434077,Sophomore,College of Engineering,N/A,COE,8
934434222,Senior,College of Science,N/A,HC,0
934434234,Sophomore,College of Engineering,N/A,COE,0
934434295,Senior,College of Business,College of Agricultural Sciences,HC,0
934434340,Sophomore,College of Engineering,N/A,Both,0
934434398,Junior,College of Engineering,N/A,COE,0
934434399,Senior,College of Engineering,N/A,Both,0
934434618,Junior,College of Engineering,College of Agricultural Sciences,COE,0
934434729,Junior,College of Engineering,N/A,COE,0
934434828,Senior,College of Engineering,N/A,COE,0
934434945,Sophomore,College of Engineering,N/A,COE,2
934434951,Senior,College of Engineering,N/A,COE,1
934434983,Junior,College of Engineering,N/A,COE,3
934435021,Junior,College of Engineering,N/A,COE,0
934435029,Senior,College of Engineering,N/A,COE,0
934435107,Senior,College of Engineering,N/A,Both,0
934435162,Senior,College of Science,N/A,HC,0
934435305,Sophomore,College of Engineering,N/A,COE,2
934435347,Sophomore,College of Engineering,N/A,COE,0
934435364,Junior,College of Engineering,N/A,COE,1
934435417,Junior,College of Engineering,N/A,COE,1
934435507,Senior,College of Engineering,N/A,COE,0
934435513,Sophomore,University Exploratory Study,N/A,HC,0
934435524,Junior,College of Science,N/A,HC,0
934435525,Junior,College of Engineering,N/A,COE,3
934435563,Senior,College of Science,N/A,HC,0
934435586,Sophomore,College of Engineering,N/A,COE,1
934435630,Sophomore,College of Engineering,N/A,Both,0
934435647,Junior,College of Science,"College of Earth, Ocean, and Atmospheric Sciences",HC,0
934435649,Junior,College of Engineering,N/A,COE,0
934435667,Junior,College of Engineering,N/A,Both,28
934435717,Senior,College of Engineering,N/A,Both,0
934435721,Senior,College of Engineering,N/A,COE,0
934435739,Junior,College of Liberal Arts,N/A,HC,0
934435756,Senior,College of Engineering,N/A,Both,0
934435798,Junior,College of Engineering,College of Science,Both,0
934435812,Junior,College of Engineering,N/A,COE,0
934435832,Senior,College of Public Health and Human Sciences,N/A,HC,0
934435873,Senior,College of Engineering,N/A,COE,0
934435875,Senior,College of Science,College of Liberal Arts,HC,0
934435927,Sophomore,College of Engineering,N/A,COE,12
934435940,Senior,College of Science,N/A,HC,0
934435969,Junior,College of Engineering,N/A,COE,4
934435981,Senior,College of Science,College of Liberal Arts,HC,0
934436089,Senior,College of Science,College of Liberal Arts,HC,0
934436181,Sophomore,College of Engineering,N/A,Both,1
934436198,Senior,College of Engineering,N/A,COE,0
934436462,Junior,College of Engineering,N/A,COE,9
934436470,Junior,College of Engineering,N/A,COE,0
934436827,Junior,College of Engineering,N/A,COE,2
934436828,Senior,College of Engineering,N/A,COE,0
934436868,Senior,College of Engineering,N/A,COE,0
934436881,Graduate,College of Engineering,N/A,COE,0
934437081,Senior,College of Engineering,College of Liberal Arts,COE,0
934437317,Junior,College of Engineering,N/A,COE,0
934437388,Senior,College of Engineering,N/A,Both,0
934437396,Junior,College of Engineering,N/A,Both,0
934437439,Junior,College of Engineering,N/A,COE,1
934437501,Sophomore,College of Engineering,N/A,COE,0
934437534,Junior,College of Engineering,N/A,COE,1
934437675,Senior,College of Science,"College of Earth, Ocean, and Atmospheric Sciences",HC,0
934437840,Sophomore,College of Engineering,N/A,COE,4
934438827,Senior,College of Engineering,"College of Earth, Ocean, and Atmospheric Sciences",Both,0
934439063,Senior,College of Engineering,N/A,Both,1
934439192,Senior,College of Forestry,College of Engineering,COE,0
934439198,Senior,College of Engineering,N/A,COE,1
934439394,Sophomore,College of Liberal Arts,N/A,HC,0
934439439,Senior,College of Engineering,N/A,COE,0
934439634,Junior,College of Engineering,N/A,COE,1
934439849,Sophomore,College of Business,N/A,HC,2
934439853,Senior,College of Engineering,N/A,COE,1
934440017,Senior,College of Engineering,N/A,COE,4
934440067,Senior,College of Business,N/A,HC,0
934440104,Sophomore,College of Engineering,N/A,Both,4
934440174,Senior,College of Engineering,N/A,Both,0
934440362,Junior,College of Engineering,N/A,COE,0
934440438,Junior,College of Engineering,N/A,COE,0
934440631,Senior,College of Engineering,N/A,Both,0
934441044,Senior,College of Engineering,N/A,COE,8
934441469,Freshman,College of Science,N/A,HC,0
934441547,Junior,College of Liberal Arts,N/A,HC,0
934441571,Junior,College of Engineering,N/A,COE,0
934441580,Junior,College of Engineering,N/A,COE,0
934441614,Junior,College of Engineering,N/A,COE,3
934442302,Junior,College of Liberal Arts,N/A,HC,0
934442396,Junior,College of Engineering,N/A,COE,0
934442475,Junior,College of Engineering,N/A,COE,0
934442607,Junior,College of Engineering,N/A,Both,0
934442659,Senior,College of Liberal Arts,N/A,HC,0
934443030,Sophomore,College of Engineering,N/A,COE,1
934443057,Senior,College of Engineering,N/A,COE,2
934443134,Senior,College of Engineering,N/A,Both,0
934443173,Senior,College of Business,N/A,HC,0
934443185,Sophomore,College of Engineering,N/A,COE,3
934443201,Senior,College of Science,N/A,HC,0
934443337,Senior,College of Engineering,N/A,COE,0
934443394,Senior,College of Engineering,N/A,COE,1
934443470,Sophomore,College of Liberal Arts,N/A,HC,0
934443558,Graduate,College of Engineering,N/A,COE,0
934443854,Senior,College of Engineering,N/A,COE,0
934443987,Senior,College of Science,N/A,HC,0
934444271,Senior,College of Engineering,N/A,COE,3
934444972,Senior,College of Engineering,N/A,COE,1
934446341,Senior,College of Engineering,N/A,COE,0
934446352,Sophomore,College of Engineering,N/A,COE,0
934446467,Junior,College of Engineering,College of Agricultural Sciences,COE,10
934447204,Senior,College of Business,N/A,HC,0
934447363,Graduate,College of Engineering,N/A,COE,11
934447386,Senior,College of Engineering,N/A,COE,12
934447896,Sophomore,College of Engineering,N/A,COE,16
934447940,Sophomore,College of Engineering,N/A,COE,2
934448086,Junior,College of Engineering,N/A,Both,0
934448160,Sophomore,College of Engineering,N/A,COE,16
934448187,Sophomore,College of Engineering,N/A,COE,4
934448469,Freshman,College of Engineering,N/A,COE,4
934448534,Junior,College of Engineering,N/A,COE,1
934448609,Junior,College of Engineering,N/A,COE,1
934448940,Junior,College of Engineering,N/A,COE,0
934448981,Junior,College of Engineering,N/A,COE,4
934449786,Sophomore,College of Engineering,N/A,COE,23
934449792,Junior,College of Science,N/A,HC,0
934449925,Junior,College of Engineering,N/A,COE,0
934450536,Senior,College of Engineering,N/A,COE,0
934450753,Junior,College of Engineering,N/A,COE,4
934450761,Senior,College of Engineering,N/A,COE,0
934450893,Freshman,College of Science,N/A,HC,0
934450896,Senior,College of Engineering,N/A,COE,0
934451005,Graduate,College of Engineering,N/A,COE,0
934451033,Graduate,College of Engineering,N/A,COE,2
934451178,Senior,College of Engineering,N/A,COE,3
934451333,Junior,College of Engineering,N/A,COE,3
934451346,Senior,College of Science,N/A,HC,0
934451710,Freshman,College of Liberal Arts,N/A,HC,0
934452015,Sophomore,College of Engineering,N/A,Both,4
934452174,Senior,College of Engineering,N/A,COE,0
934452783,Senior,College of Science,N/A,HC,0
934453285,Junior,College of Engineering,N/A,COE,0
934453789,Graduate,College of Engineering,N/A,COE,0
934454676,Senior,College of Engineering,N/A,COE,1
934454869,Junior,College of Business,N/A,HC,0
934455382,Junior,College of Engineering,N/A,COE,1
934455846,Sophomore,College of Engineering,N/A,COE,5
934456067,Junior,College of Engineering,College of Science,Both,0
